,State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind
48,1,97,Mobile,Alabama,AL,5,30.8,28.1,33.5,76.2,72.7,79.7,26.6,24.0,29.1,27.2,23.6,30.8,25.1,22.5,27.7,6.6,5.3,7.9,65687.0,47123.0,12197.0,95.4,38.4,1.0,2.0
49,1,99,Monroe,Alabama,AL,67,26.75,19.4,34.1,82.8,74.45,91.1,25.25,17.6,32.95,18.45,9.0,27.95,18.75,11.7,25.85,8.1,2.8,13.3,4269.0,3035.0,889.0,50.6,29.5,1.0,2.0
50,1,101,Montgomery,Alabama,AL,7,28.2,24.6,31.9,75.6,70.7,80.5,23.9,20.5,27.2,27.8,22.8,32.7,20.7,17.4,24.0,8.5,6.7,10.3,32259.0,25495.0,6378.0,107.4,49.2,1.0,2.0
51,1,103,Morgan,Alabama,AL,14,23.4,18.8,27.9,74.5,67.7,81.4,22.5,17.6,27.4,32.7,24.7,40.7,28.9,23.6,34.2,6.7,4.3,9.1,16097.0,14763.0,3367.0,76.5,41.3,1.0,2.0
52,1,105,Perry,Alabama,AL,75,19.65,14.5,24.75,83.85,78.94999999999999,88.7,23.0,17.25,28.799999999999997,21.65,13.850000000000001,29.5,18.5,13.05,24.0,5.55,1.1,10.0,2776.0,1538.0,487.0,35.2,26.4,1.0,1.0
53,1,107,Pickens,Alabama,AL,76,26.2,18.85,33.5,84.9,78.1,91.8,24.25,16.45,32.05,20.15,10.45,29.85,15.2,7.6,22.7,12.8,4.8,20.9,3606.0,3147.0,929.0,49.6,9.9,2.0,1.0
54,1,109,Pike,Alabama,AL,35,24.2,16.6,31.7,80.85,73.15,88.5,29.1,20.2,37.9,25.25,15.8,34.8,16.5,9.0,24.0,11.3,5.7,16.9,5696.0,3917.0,1180.0,57.4,27.0,1.0,2.0
55,1,111,Randolph,Alabama,AL,72,35.2,25.3,45.1,90.6,84.80000000000001,96.4,23.6,15.649999999999999,31.6,21.6,11.850000000000001,31.4,22.1,13.8,30.5,8.1,3.2,13.0,3575.0,3357.0,869.0,26.4,17.6,2.0,2.0
56,1,113,Russell,Alabama,AL,8,32.8,23.9,41.7,79.6,72.05,87.19999999999999,28.9,21.3,36.5,27.45,18.2,36.75,22.0,14.8,29.2,9.7,5.3,14.0,8785.0,6799.0,1851.0,32.4,16.2,1.0,2.0
57,1,115,St. Clair,Alabama,AL,22,28.2,22.8,33.6,79.7,72.6,86.8,27.6,21.8,33.4,39.0,30.0,48.0,28.5,22.8,34.1,13.0,8.8,17.2,8534.0,6538.0,2029.0,22.1,15.2,2.0,1.0
58,1,117,Shelby,Alabama,AL,11,18.9,15.7,22.1,78.3,73.9,82.7,20.8,17.5,24.2,26.7,21.0,32.4,21.0,17.3,24.7,4.8,3.2,6.4,13249.0,10635.0,2661.0,95.6,28.0,1.0,2.0
59,1,119,Sumter,Alabama,AL,66,20.0,12.75,27.2,83.30000000000001,74.5,92.15,24.2,15.600000000000001,32.85,19.15,10.15,28.2,21.2,13.350000000000001,29.1,11.8,3.3,20.3,3465.0,1925.0,595.0,36.2,14.5,1.0,2.0
60,1,121,Talladega,Alabama,AL,8,34.1,28.6,39.6,79.1,72.7,85.5,32.7,27.2,38.3,42.2,33.5,50.9,24.1,19.1,29.0,10.9,7.4,14.4,12378.0,10035.0,4300.0,38.5,21.1,1.0,2.0
61,1,123,Tallapoosa,Alabama,AL,49,32.1,23.8,40.5,79.3,70.7,88.0,23.2,15.9,30.6,25.4,15.7,35.2,29.4,21.8,37.0,5.6,2.8,8.4,6488.0,5808.0,1749.0,61.4,34.4,1.0,2.0
62,1,125,Tuscaloosa,Alabama,AL,6,27.1,23.4,30.8,79.0,74.4,83.6,25.3,21.6,29.1,29.7,23.8,35.5,23.8,19.9,27.6,7.9,5.7,10.2,23311.0,17734.0,5539.0,97.7,32.0,1.0,2.0
63,1,127,Walker,Alabama,AL,24,34.9,28.9,40.9,79.3,72.4,86.3,30.5,24.7,36.3,35.0,26.0,44.0,33.8,27.7,39.9,11.5,8.0,15.1,10818.0,10991.0,3880.0,45.6,29.9,1.0,2.0
64,1,129,Washington,Alabama,AL,66,23.9,16.3,31.45,81.05,73.6,88.4,25.8,18.55,33.1,23.75,14.55,33.0,20.65,14.0,27.4,10.5,3.1,18.0,3037.0,2210.0,764.0,33.8,11.3,1.0,1.0
65,1,131,Wilcox,Alabama,AL,75,26.2,18.6,33.75,79.1,71.1,87.1,21.05,13.75,28.4,24.9,16.35,33.55,22.9,14.55,31.25,7.6,0.6,14.7,2960.0,1746.0,781.0,30.9,7.7,1.0,1.0
66,1,133,Winston,Alabama,AL,41,28.45,21.6,35.25,83.65,77.9,89.44999999999999,28.0,18.1,38.0,23.4,15.5,31.35,26.9,17.3,36.6,8.5,3.5,13.5,4592.0,3642.0,1152.0,32.7,12.2,2.0,1.0
67,2,13,Aleutians East,Alaska,AK,80,24.35,18.049999999999997,30.7,82.65,75.85,89.35,25.75,18.45,33.0,27.65,19.65,35.7,17.7,11.3,24.05,6.9,3.4000000000000004,14.6,488.0,468.0,36.0,73.7,63.45,1.0,1.0
68,2,16,Aleutians West,Alaska,AK,78,18.55,11.85,25.15,81.9,73.1,90.7,28.75,20.65,36.9,24.65,15.2,34.2,18.799999999999997,11.25,26.35,7.75,1.4500000000000002,14.100000000000001,854.0,190.0,27.0,18.6,18.6,1.0,1.0
69,2,20,Anchorage,Alaska,AK,9,18.15,13.100000000000001,23.1,75.1,70.4,79.85,22.5,16.9,28.15,19.95,13.149999999999999,26.75,19.0,13.55,24.5,5.3,2.85,7.7,37239.0,15489.0,3874.0,107.3,78.9,1.0,2.0
70,2,50,Bethel,Alaska,AK,86,18.05,12.5,23.55,78.19999999999999,72.45,84.0,25.6,18.95,32.3,18.5,10.4,26.65,29.9,23.0,36.85,6.550000000000001,3.4,9.7,4088.0,804.0,142.0,75.9,58.4,1.0,2.0
71,2,60,Bristol Bay,Alaska,AK,78,22.6,14.649999999999999,30.5,82.25,72.4,92.15,21.7,13.4,30.049999999999997,23.5,13.95,33.1,18.95,10.85,27.1,4.3,0.75,7.8500000000000005,153.0,339.0,73.0,109.05,90.25,1.0,2.0
72,2,68,Denali,Alaska,AK,78,18.3,14.7,21.8,74.44999999999999,68.9,80.0,18.950000000000003,14.549999999999999,23.35,21.3,16.0,26.7,17.549999999999997,12.15,23.0,6.15,4.0,8.9,276.0,31932.0,5147.0,173.85,71.4,1.0,1.0
73,2,70,Dillingham,Alaska,AK,83,18.15,10.3,25.950000000000003,77.35,69.8,84.85,17.2,9.5,24.9,14.4,4.800000000000001,24.05,19.4,11.149999999999999,27.700000000000003,9.15,3.1,15.2,1133.0,350.0,50.0,182.7,101.5,1.0,2.0
74,2,90,Fairbanks North Star,Alaska,AK,17,18.6,13.600000000000001,23.55,74.25,67.85,80.69999999999999,21.65,15.899999999999999,27.4,16.9,9.75,24.1,16.2,10.899999999999999,21.5,4.05,1.9500000000000002,6.15,11681.0,4275.0,958.0,93.7,75.4,1.0,2.0
75,2,100,Haines,Alaska,AK,80,20.2,13.649999999999999,26.75,84.6,76.0,93.25,23.4,16.15,30.75,23.5,13.95,33.1,18.25,11.75,24.75,6.0,2.75,9.2,355.0,279.0,33.0,88.0,44.0,1.0,2.0
76,2,110,Juneau,Alaska,AK,47,20.2,12.55,27.8,82.85,74.05,91.75,25.9,17.15,34.65,19.2,11.0,27.4,18.9,11.25,26.65,12.05,6.05,18.05,3926.0,2367.0,502.0,122.6,67.8,1.0,2.0
77,2,122,Kenai Peninsula,Alaska,AK,77,21.4,16.35,26.45,80.65,76.4,84.9,23.1,17.45,28.799999999999997,23.25,16.15,30.35,22.7,16.95,28.5,5.6,3.3000000000000003,7.9,8308.0,4150.0,942.0,78.9,40.4,1.0,2.0
78,2,130,Ketchikan Gateway,Alaska,AK,37,17.95,12.600000000000001,23.25,76.94999999999999,70.35,83.55,22.55,16.35,28.85,18.8,10.75,26.9,18.5,12.6,24.450000000000003,4.25,1.85,6.7,1804.0,1161.0,211.0,128.2,75.4,1.0,2.0
79,2,150,Kodiak Island,Alaska,AK,78,22.1,15.95,28.25,78.35,70.69999999999999,86.0,21.25,12.600000000000001,29.95,21.15,12.5,29.8,28.65,21.85,35.55,5.35,0.7,10.05,2491.0,382.0,34.0,91.9,61.3,1.0,2.0
80,2,164,Lake and Peninsula,Alaska,AK,83,18.3,14.7,21.8,71.75,66.19999999999999,77.30000000000001,17.55,13.2,21.9,21.3,16.0,26.7,18.9,14.850000000000001,23.05,5.45,4.0,7.550000000000001,395.0,32058.5,5162.5,128.45,66.05,1.0,1.0
81,2,170,Matanuska-Susitna,Alaska,AK,77,21.55,15.2,27.900000000000002,78.75,71.80000000000001,85.8,22.3,15.5,29.1,19.0,10.25,27.8,22.5,15.45,29.6,4.949999999999999,2.0,7.8500000000000005,9561.0,3977.0,1006.0,46.0,32.9,1.0,2.0
82,2,180,Nome,Alaska,AK,83,20.15,14.45,25.75,77.05000000000001,69.95,84.2,26.45,19.95,33.05,20.8,12.600000000000001,29.0,28.15,21.5,34.85,7.699999999999999,4.5,10.9,1795.0,496.0,69.0,53.6,64.3,1.0,1.0
83,2,185,North Slope,Alaska,AK,80,18.15,10.3,25.950000000000003,80.65,72.35,88.94999999999999,17.2,9.5,24.9,14.4,4.800000000000001,24.05,14.75,8.65,20.85,9.15,3.1,15.2,1202.0,298.0,62.0,57.8,43.3,1.0,1.0
84,2,188,Northwest Arctic,Alaska,AK,83,12.3,7.05,17.450000000000003,80.65,72.35,88.94999999999999,19.65,13.100000000000001,26.25,16.2,7.7,24.7,14.75,8.65,20.85,4.3,1.4500000000000002,7.15,1291.0,348.0,51.0,39.4,39.4,1.0,1.0
85,2,201,Prince of Wales-Outer Ketchikan,Alaska,AK,80,18.15,10.3,25.950000000000003,83.05000000000001,75.5,90.65,17.2,9.5,24.9,14.4,4.800000000000001,24.05,14.75,8.65,20.85,2.15,3.1,4.25,1176.0,401.0,74.0,35.3,53.0,1.0,1.0
86,2,220,Sitka,Alaska,AK,78,19.6,12.0,27.1,84.5,77.0,91.95,18.5,11.15,25.85,16.7,7.4,26.0,18.95,10.95,26.950000000000003,2.95,1.9,5.550000000000001,1093.0,749.0,94.0,189.2,77.9,1.0,2.0
87,2,232,Skagway-Hoonah-Angoon,Alaska,AK,80,14.850000000000001,8.3,21.35,78.94999999999999,69.15,88.8,17.95,10.2,25.799999999999997,21.25,11.600000000000001,30.95,12.399999999999999,6.199999999999999,18.65,4.1,0.44999999999999996,7.7,598.0,322.0,69.0,77.1,37.099999999999994,1.0,1.0
88,2,240,Southeast Fairbanks,Alaska,AK,80,12.3,7.05,17.450000000000003,80.65,72.35,88.94999999999999,19.65,13.100000000000001,26.25,16.2,7.7,24.7,14.75,8.65,20.85,4.3,1.4500000000000002,7.15,1306.0,451.0,85.0,30.2,60.5,2.0,1.0
89,2,261,Valdez-Cordova,Alaska,AK,78,19.95,11.899999999999999,28.0,87.2,78.75,95.69999999999999,23.2,14.5,31.9,20.8,12.600000000000001,29.0,21.049999999999997,12.899999999999999,29.25,6.449999999999999,2.3,10.600000000000001,1551.0,634.0,114.0,50.5,30.3,1.0,2.0
90,2,270,Wade Hampton,Alaska,AK,88,20.15,14.45,25.75,87.9,83.30000000000001,92.55,21.25,12.600000000000001,29.95,20.8,12.600000000000001,29.0,28.15,21.5,34.85,5.35,0.7,10.05,2244.0,378.0,50.0,48.2,35.5,1.0,2.0
91,2,280,Wrangell-Petersburg,Alaska,AK,78,20.55,12.5,28.55,77.0,67.7,86.30000000000001,18.8,10.7,27.0,16.7,7.4,26.0,17.0,9.399999999999999,24.65,5.15,0.7,10.4,1015.0,631.0,97.0,96.1,64.1,1.0,2.0
92,2,282,Yakutat,Alaska,AK,78,18.3,14.7,21.8,72.69999999999999,67.1,78.35,21.4,17.15,25.7,21.3,16.0,26.7,18.9,14.850000000000001,23.05,5.55,4.0,7.15,114.0,31772.0,5142.5,167.45,121.9,1.0,1.0
93,2,290,Yukon-Koyukuk,Alaska,AK,83,12.3,7.05,17.450000000000003,80.65,72.35,88.94999999999999,19.65,13.100000000000001,26.25,16.2,7.7,24.7,14.75,8.65,20.85,4.3,1.4500000000000002,7.15,1300.0,493.0,71.0,16.3,16.3,1.0,1.0
94,4,1,Apache,Arizona,AZ,77,22.6,18.3,26.9,64.6,58.1,71.1,24.6,20.0,29.3,18.4,12.2,24.5,14.3,10.0,18.7,7.5,4.0,11.0,17218.0,5982.0,1204.0,51.9,23.1,1.0,2.0
95,4,3,Cochise,Arizona,AZ,7,22.8,20.3,25.4,72.7,68.7,76.6,23.8,21.0,26.7,26.0,21.8,30.2,20.2,17.4,22.9,9.1,7.4,10.8,23944.0,17099.0,2795.0,42.0,28.5,1.0,2.0
96,4,5,Coconino,Arizona,AZ,77,14.8,12.7,16.9,71.0,67.8,74.3,16.5,14.3,18.7,17.2,14.1,20.3,19.6,17.1,22.1,4.2,3.1,5.3,22678.0,11990.0,2218.0,87.2,58.9,1.0,2.0
97,4,7,Gila,Arizona,AZ,36,32.7,26.6,38.9,74.2,68.4,80.0,24.5,19.5,29.6,34.5,25.3,43.7,25.6,20.3,30.9,8.8,5.6,11.9,10361.0,9981.0,1679.0,75.5,27.1,2.0,2.0
98,4,9,Graham,Arizona,AZ,51,25.8,20.1,31.5,79.4,73.1,85.7,23.8,17.8,29.8,24.9,16.5,33.3,16.1,10.6,21.6,10.9,6.4,15.3,6343.0,3726.0,687.0,36.3,42.3,1.0,1.0
99,4,11,Greenlee,Arizona,AZ,78,20.65,13.399999999999999,27.85,78.25,70.0,86.55000000000001,22.25,15.05,29.5,16.7,7.4,26.05,19.299999999999997,11.75,26.950000000000003,5.0,1.5,8.6,1082.0,907.0,160.0,39.9,13.3,1.0,1.0
100,4,12,La Paz,Arizona,AZ,88,26.6,17.8,35.3,83.4,75.8,91.1,22.0,12.9,31.2,23.15,15.05,31.35,18.1,11.0,25.3,8.3,3.1,13.5,4885.0,3324.0,477.0,34.6,9.9,2.0,1.0
101,4,13,Maricopa,Arizona,AZ,1,23.3,21.8,24.8,74.7,73.0,76.4,19.9,18.5,21.3,21.4,19.6,23.3,19.9,18.4,21.4,6.3,5.5,7.1,537647.0,337774.0,52336.0,69.8,33.5,1.0,2.0
102,4,15,Mohave,Arizona,AZ,6,27.9,25.2,30.5,77.6,74.6,80.6,25.0,22.2,27.8,30.6,26.4,34.7,29.4,26.6,32.2,7.5,6.0,8.9,31916.0,32200.0,5638.0,39.0,20.8,1.0,2.0
103,4,17,Navajo,Arizona,AZ,8,23.7,20.9,26.6,75.4,72.1,78.7,25.1,22.0,28.1,27.1,22.7,31.5,19.8,16.9,22.6,8.8,7.0,10.6,22206.0,10326.0,2233.0,49.8,24.0,1.0,2.0
104,4,19,Pima,Arizona,AZ,3,20.9,19.3,22.4,70.7,68.8,72.7,19.7,18.2,21.3,23.8,21.8,25.8,18.7,17.2,20.2,6.6,5.6,7.7,149746.0,115794.0,18764.0,93.1,38.2,1.0,2.0
105,4,21,Pinal,Arizona,AZ,7,26.9,23.9,30.0,73.8,70.2,77.4,26.7,23.6,29.8,28.3,24.1,32.5,21.8,18.9,24.6,10.6,8.7,12.4,33439.0,22222.0,4581.0,21.3,10.0,1.0,2.0
106,4,23,Santa Cruz,Arizona,AZ,51,36.9,30.6,43.2,66.8,58.4,75.3,20.0,15.5,24.5,20.4,12.9,28.0,18.1,13.1,23.1,7.0,4.1,9.9,11544.0,4595.0,534.0,45.2,16.7,1.0,1.0
107,4,25,Yavapai,Arizona,AZ,16,23.4,20.8,26.0,69.3,65.9,72.6,16.0,13.6,18.3,28.5,24.6,32.5,21.9,19.4,24.5,5.7,4.4,7.0,28886.0,33866.0,5176.0,63.4,32.2,1.0,2.0
108,4,27,Yuma,Arizona,AZ,7,26.7,24.0,29.4,73.5,69.7,77.3,25.7,22.9,28.5,26.8,22.6,30.9,16.2,13.8,18.7,9.2,7.4,11.1,45336.0,17942.0,2509.0,43.6,17.7,1.0,1.0
109,5,1,Arkansas,Arkansas,AR,75,35.1,28.1,42.0,79.3,72.1,86.5,30.7,23.6,37.7,25.05,15.55,34.6,29.2,21.5,36.9,7.8,4.6,10.9,2858.0,3188.0,653.0,59.8,24.9,2.0,2.0
110,5,3,Ashley,Arkansas,AR,68,35.0,28.2,41.9,88.8,83.7,93.9,30.2,23.7,36.7,28.9,19.4,38.3,29.7,22.7,36.8,7.7,4.4,11.0,3783.0,3354.0,909.0,60.4,34.5,1.0,2.0
111,5,5,Baxter,Arkansas,AR,50,24.9,20.7,29.1,71.9,65.8,78.0,22.7,18.5,27.0,33.8,26.8,40.8,25.4,20.8,29.9,10.2,7.3,13.1,5191.0,9952.0,1597.0,84.3,34.7,2.0,2.0
112,5,7,Benton,Arkansas,AR,13,22.3,19.9,24.7,77.4,74.4,80.4,21.5,19.2,23.8,25.4,21.7,29.0,21.4,18.8,23.9,5.8,4.5,7.0,22708.0,21636.0,3486.0,52.4,31.0,2.0,2.0
113,5,9,Boone,Arkansas,AR,49,31.4,26.5,36.3,77.9,71.9,83.9,23.7,19.1,28.4,30.4,23.0,37.7,25.1,20.3,29.9,6.7,4.3,9.1,5033.0,5915.0,1642.0,95.0,44.7,2.0,2.0
114,5,11,Bradley,Arkansas,AR,70,30.9,21.9,39.9,83.9,75.0,92.8,25.2,16.1,34.3,23.45,13.8,33.2,23.7,15.3,32.1,8.5,3.3,13.6,2467.0,1945.0,469.0,73.8,24.6,2.0,2.0
115,5,13,Calhoun,Arkansas,AR,43,19.25,12.149999999999999,26.25,73.55,64.1,83.05000000000001,21.15,13.5,28.85,21.7,12.350000000000001,31.15,18.85,11.649999999999999,26.1,3.5,2.6,7.6,846.0,683.0,198.0,17.9,47.2,1.0,1.0
116,5,15,Carroll,Arkansas,AR,64,28.7,21.3,36.1,75.7,67.5,84.0,21.0,15.0,27.0,20.1,13.8,26.4,28.5,21.9,35.2,5.1,2.2,7.9,5529.0,3851.0,742.0,55.6,22.2,2.0,2.0
117,5,17,Chicot,Arkansas,AR,67,33.5,24.1,42.9,85.0,77.85,92.05,21.9,14.2,29.6,23.75,14.55,33.0,27.4,18.5,36.3,15.6,8.7,22.5,3200.0,2074.0,562.0,61.4,30.7,1.0,2.0
118,5,19,Clark,Arkansas,AR,71,30.0,23.3,36.8,75.0,67.5,82.5,20.8,14.7,26.8,27.3,17.3,37.3,16.2,11.0,21.4,6.3,2.3,10.3,3575.0,3342.0,669.0,61.1,52.4,1.0,2.0
119,5,21,Clay,Arkansas,AR,63,39.1,31.5,46.7,76.8,67.8,85.8,29.7,22.5,36.9,19.65,13.2,26.15,34.6,27.2,42.1,10.2,5.7,14.7,2567.0,3220.0,669.0,48.3,42.2,1.0,2.0
120,5,23,Cleburne,Arkansas,AR,64,29.4,23.4,35.4,72.7,65.2,80.3,25.1,19.2,30.9,34.5,25.4,43.6,21.9,16.4,27.5,8.6,4.9,12.4,3723.0,4899.0,877.0,55.1,19.7,1.0,2.0
121,5,25,Cleveland,Arkansas,AR,41,16.25,10.85,21.65,76.94999999999999,69.6,84.3,26.8,17.8,35.9,18.85,10.55,27.15,25.2,16.2,34.2,11.3,5.4,17.2,1173.0,1154.0,284.0,84.0,11.2,1.0,1.0
122,5,27,Columbia,Arkansas,AR,35,27.5,21.4,33.5,84.6,78.5,90.8,23.8,17.4,30.2,21.05,14.45,27.75,23.2,16.7,29.7,9.2,5.8,12.6,3610.0,3903.0,959.0,60.7,44.5,2.0,2.0
123,5,29,Conway,Arkansas,AR,43,29.9,23.1,36.7,87.2,82.0,92.5,26.5,19.8,33.1,32.7,22.6,42.7,32.2,24.3,40.1,4.9,2.5,7.3,3085.0,3639.0,1143.0,72.3,19.3,2.0,2.0
124,5,31,Craighead,Arkansas,AR,22,29.9,26.3,33.6,77.7,73.5,82.0,29.1,25.2,33.0,27.3,21.4,33.3,25.1,21.4,28.7,6.2,4.4,8.1,11601.0,9544.0,2461.0,121.1,40.4,1.0,2.0
125,5,33,Crawford,Arkansas,AR,33,27.5,22.8,32.2,82.6,77.4,87.8,21.1,16.8,25.5,27.5,20.7,34.3,27.5,22.6,32.3,5.8,3.6,8.1,9011.0,6240.0,2432.0,46.9,17.4,2.0,2.0
126,5,35,Crittenden,Arkansas,AR,53,29.1,23.9,34.3,83.0,77.3,88.7,30.0,24.6,35.4,33.6,25.9,41.2,25.0,20.0,30.0,11.5,8.0,15.0,10083.0,4651.0,1525.0,38.5,34.7,1.0,2.0
127,5,37,Cross,Arkansas,AR,68,35.8,27.5,44.2,79.1,70.1,88.1,30.2,22.2,38.2,21.35,11.850000000000001,30.9,32.8,24.1,41.5,9.6,4.8,14.4,3311.0,2404.0,617.0,26.0,41.6,1.0,2.0
128,5,39,Dallas,Arkansas,AR,74,19.6,13.600000000000001,25.5,77.55,70.65,84.5,24.9,18.0,31.799999999999997,23.3,14.100000000000001,32.6,14.8,7.2,22.3,14.7,7.3,22.1,1540.0,1404.0,320.0,46.9,46.9,2.0,2.0
129,5,41,Desha,Arkansas,AR,67,23.95,16.1,31.75,85.0,77.85,92.05,27.5,18.1,37.0,20.8,14.350000000000001,27.35,21.5,13.5,29.4,10.3,3.9,16.7,3217.0,2023.0,496.0,34.8,27.9,2.0,2.0
130,5,43,Drew,Arkansas,AR,67,28.3,21.1,35.5,80.3,72.0,88.5,21.6,15.1,28.1,21.35,11.850000000000001,30.9,28.2,20.2,36.2,4.5,1.9,7.1,3227.0,2120.0,534.0,32.1,32.1,2.0,2.0
131,5,45,Faulkner,Arkansas,AR,19,24.4,21.1,27.7,78.6,74.1,83.1,23.6,20.3,26.9,22.9,18.1,27.7,19.8,16.6,23.1,4.8,3.3,6.3,10687.0,8617.0,2020.0,63.8,30.9,2.0,2.0
132,5,47,Franklin,Arkansas,AR,43,28.7,21.1,36.4,85.3,77.5,93.2,27.4,19.8,35.0,17.5,8.1,26.9,31.7,22.8,40.6,4.7,2.1,7.4,2780.0,2481.0,800.0,16.5,16.5,2.0,2.0
133,5,49,Fulton,Arkansas,AR,70,25.9,18.1,33.6,81.4,72.4,90.5,27.6,19.4,35.8,26.65,18.0,35.3,30.9,22.6,39.3,6.8,2.8,10.9,2113.0,2291.0,681.0,50.3,16.8,2.0,2.0
134,5,51,Garland,Arkansas,AR,24,25.0,21.8,28.2,76.0,71.9,80.1,22.3,19.2,25.4,33.3,28.3,38.3,28.3,24.6,32.0,8.0,6.1,9.9,14158.0,20137.0,2990.0,80.2,49.2,2.0,2.0
135,5,53,Grant,Arkansas,AR,39,35.8,28.0,43.5,88.3,81.0,95.5,31.6,24.1,39.1,24.05,14.5,33.6,33.7,25.8,41.6,4.0,1.2,6.7,2038.0,1924.0,467.0,40.4,17.3,2.0,1.0
136,5,55,Greene,Arkansas,AR,50,31.7,26.2,37.2,82.5,74.6,90.4,29.5,24.0,35.1,34.8,26.5,43.1,31.7,25.7,37.7,9.9,6.6,13.2,4636.0,5115.0,1383.0,58.4,22.8,2.0,2.0
137,5,57,Hempstead,Arkansas,AR,76,29.8,22.8,36.7,78.2,69.7,86.6,24.4,17.7,31.1,18.6,9.65,27.55,26.2,19.4,33.0,10.3,5.7,15.0,4943.0,2849.0,666.0,42.8,29.9,1.0,2.0
138,5,59,Hot Spring,Arkansas,AR,49,32.2,26.5,37.9,79.4,73.5,85.3,28.1,22.1,34.1,35.5,26.4,44.6,22.1,16.7,27.4,9.3,5.6,13.1,4327.0,4347.0,1036.0,38.4,16.0,2.0,2.0
139,5,61,Howard,Arkansas,AR,43,34.2,25.3,43.0,84.6,77.44999999999999,91.7,26.1,17.8,34.3,23.85,14.25,33.45,25.9,17.9,33.9,12.7,6.8,18.6,2530.0,2185.0,484.0,48.1,34.4,2.0,2.0
140,5,63,Independence,Arkansas,AR,32,30.8,25.2,36.3,78.8,71.5,86.1,26.9,20.1,33.7,31.6,23.6,39.5,26.0,20.5,31.4,7.2,3.5,10.9,4830.0,4880.0,1437.0,83.5,40.3,1.0,2.0
141,5,65,Izard,Arkansas,AR,71,34.6,24.7,44.5,78.0,68.4,87.5,28.5,19.9,37.1,24.15,15.2,33.1,24.5,16.1,33.0,13.5,4.6,22.3,2219.0,2685.0,683.0,52.1,44.7,2.0,2.0
142,5,67,Jackson,Arkansas,AR,72,41.3,32.5,50.2,85.6,77.7,93.5,31.0,22.1,39.8,24.9,16.0,33.8,24.4,16.7,32.2,8.1,4.2,12.1,3051.0,3500.0,951.0,90.9,34.1,1.0,2.0
143,5,69,Jefferson,Arkansas,AR,8,29.1,25.1,33.1,81.8,77.6,86.1,27.4,23.5,31.3,34.0,27.8,40.1,23.3,19.5,27.2,9.8,7.3,12.3,13485.0,10139.0,2675.0,94.2,37.9,1.0,2.0
144,5,71,Johnson,Arkansas,AR,64,26.7,20.1,33.2,81.0,73.9,88.2,20.3,14.7,25.9,18.45,9.0,27.95,29.0,21.5,36.4,8.6,4.4,12.8,4420.0,3133.0,867.0,74.9,25.0,2.0,2.0
145,5,73,Lafayette,Arkansas,AR,75,24.4,16.6,32.150000000000006,81.35,73.55,89.15,22.05,15.3,28.85,19.85,11.25,28.5,21.299999999999997,14.649999999999999,27.950000000000003,10.2,4.2,16.3,1636.0,1242.0,345.0,37.4,12.5,1.0,1.0
146,5,75,Lawrence,Arkansas,AR,72,31.6,24.1,39.1,89.1,83.1,95.1,28.6,20.7,36.4,25.05,15.55,34.6,37.8,28.8,46.8,5.9,2.4,9.5,2836.0,3248.0,855.0,40.8,17.5,1.0,2.0
147,5,77,Lee,Arkansas,AR,67,16.0,9.8,22.1,80.69999999999999,72.9,88.6,27.3,18.75,35.9,17.05,9.0,25.15,19.1,11.6,26.65,9.3,3.3,15.3,2555.0,1498.0,399.0,34.6,17.3,1.0,2.0
148,5,79,Lincoln,Arkansas,AR,44,29.7,21.7,37.650000000000006,81.25,74.30000000000001,88.15,25.35,17.25,33.55,17.1,9.0,25.25,23.9,15.55,32.25,9.3,3.2,15.3,1984.0,1448.0,373.0,7.0,38.45,2.0,1.0
149,5,81,Little River,Arkansas,AR,42,25.9,17.3,34.6,81.35,72.35,90.4,22.1,14.2,30.0,23.3,13.850000000000001,32.85,33.7,23.9,43.5,6.7,2.3,11.2,2411.0,1952.0,459.0,30.2,30.2,2.0,2.0
150,5,83,Logan,Arkansas,AR,76,34.5,27.3,41.7,80.3,73.2,87.4,29.5,21.0,38.1,24.3,14.5,34.1,34.3,25.7,42.9,8.1,4.2,12.0,3218.0,3516.0,1059.0,34.9,17.4,1.0,1.0
151,5,85,Lonoke,Arkansas,AR,29,27.8,23.2,32.5,81.5,76.6,86.4,23.2,18.9,27.6,21.1,15.1,27.1,29.5,24.4,34.7,6.3,4.0,8.6,7148.0,5703.0,1461.0,21.4,18.1,1.0,2.0
152,5,87,Madison,Arkansas,AR,43,28.3,20.4,36.2,76.4,67.1,85.7,22.4,14.0,30.7,20.25,10.95,29.55,31.5,23.2,39.7,4.0,1.4,6.7,2855.0,1929.0,565.0,33.4,20.1,1.0,2.0
