,State_FIPS_Code,County_FIPS_Code,Diabetes,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,RHI_LBW_Ind,RHI_VLBW_Ind,RHI_Premature_Ind,RHI_Under_18_Ind,RHI_Over_40_Ind,RHI_Unmarried_Ind,RHI_Late_Care_Ind,RHI_Infant_Mortality_Ind,RHI_IM_Wh_Non_Hisp_Ind,RHI_IM_Bl_Non_Hisp_Ind,RHI_IM_Hisp_Ind,RHI_IM_Neonatal_Ind,RHI_IM_Postneonatal_Ind,RHI_Brst_Cancer_Ind,RHI_Col_Cancer_Ind,RHI_CHD_Ind,RHI_Homicide_Ind,RHI_Lung_Cancer_Ind,RHI_MVA_Ind,RHI_Stroke_Ind,RHI_Suicide_Ind,RHI_Injury_Ind
2305,48,143,6.2,Erath,Texas,TX,49,5,5,5,8,7,5,8,5,5,-1,8,5,5,5,5,8,-1,6,8,6,6,5
2306,48,147,5.4,Fannin,Texas,TX,49,5,5,5,8,5,5,8,5,5,-1,-1,5,5,8,8,8,8,6,8,6,6,5
2307,48,149,7.6,Fayette,Texas,TX,62,5,7,7,6,7,5,8,5,5,-1,8,5,7,5,6,6,-1,5,6,6,6,5
2308,48,157,4.1,Fort Bend,Texas,TX,10,7,5,8,7,8,5,5,5,5,5,5,5,5,5,8,7,7,5,8,8,7,5
2309,48,167,9.3,Galveston,Texas,TX,6,8,8,8,8,7,6,5,6,6,8,8,8,6,8,8,8,8,8,6,8,8,7
2310,48,171,5.8,Gillespie,Texas,TX,59,5,5,7,8,7,5,8,5,5,-1,7,5,5,8,5,5,-1,5,6,8,8,5
2311,48,179,5.2,Gray,Texas,TX,63,8,5,8,8,5,7,8,8,8,-1,8,8,8,8,6,6,-1,6,6,5,8,7
2312,48,181,7.1,Grayson,Texas,TX,6,5,5,8,8,5,6,5,6,8,-1,5,5,8,8,8,8,-1,8,8,5,8,5
2313,48,183,9.3,Gregg,Texas,TX,6,5,6,8,8,5,8,6,6,8,5,5,6,5,5,8,8,7,8,8,8,8,7
2314,48,187,11.1,Guadalupe,Texas,TX,23,5,8,8,8,7,5,5,5,5,-1,8,5,6,5,5,6,5,5,6,5,5,5
2315,48,189,6.8,Hale,Texas,TX,51,8,5,8,8,5,6,8,8,8,-1,8,8,6,8,5,6,-1,5,6,6,-1,7
2316,48,199,9.5,Hardin,Texas,TX,29,7,5,5,8,5,5,5,5,8,-1,-1,5,5,8,5,8,7,8,8,8,8,7
2317,48,201,5.9,Harris,Texas,TX,1,5,8,8,8,5,5,8,5,7,5,5,5,8,8,6,6,8,8,8,8,8,7
2318,48,203,5.4,Harrison,Texas,TX,8,6,6,6,8,7,6,6,6,5,8,8,8,6,5,5,8,8,6,8,8,6,5
2319,48,209,7.0,Hays,Texas,TX,20,5,5,5,8,7,5,5,5,5,-1,5,5,5,7,6,5,7,5,8,8,5,5
2320,48,213,9.9,Henderson,Texas,TX,24,8,5,8,8,5,6,6,6,6,-1,5,5,6,5,8,8,8,8,8,8,8,5
2321,48,215,7.1,Hidalgo,Texas,TX,3,5,5,6,8,5,5,8,5,8,-1,5,5,5,5,5,6,6,5,8,5,5,5
2322,48,217,8.5,Hill,Texas,TX,35,5,5,6,8,5,6,8,5,5,-1,8,5,6,5,6,6,-1,6,6,8,8,5
2323,48,219,1.1,Hockley,Texas,TX,67,6,5,6,8,5,5,6,5,5,-1,7,5,6,5,8,6,5,6,6,8,5,5
2324,48,221,12.0,Hood,Texas,TX,30,5,5,7,8,7,5,8,5,8,-1,-1,8,5,8,8,6,-1,8,8,8,8,5
2325,48,223,11.1,Hopkins,Texas,TX,34,8,5,8,8,5,5,5,5,8,-1,-1,8,5,5,8,8,-1,8,8,8,6,7
2326,48,225,6.3,Houston,Texas,TX,70,8,8,8,8,7,8,8,5,5,7,-1,5,6,8,5,6,8,8,8,6,8,7
2327,48,227,3.6,Howard,Texas,TX,51,8,5,6,8,5,8,8,5,5,-1,8,5,8,8,8,6,8,8,6,5,8,7
2328,48,231,8.8,Hunt,Texas,TX,23,5,8,8,8,7,8,8,5,8,5,5,5,8,5,8,8,5,6,8,8,8,5
2329,48,233,15.9,Hutchinson,Texas,TX,40,7,7,7,8,5,7,8,8,8,-1,8,7,8,8,6,8,-1,8,8,8,8,5
2330,48,239,2.6,Jackson,Texas,TX,43,7,5,7,8,5,7,5,5,5,-1,7,5,6,8,8,8,-1,8,6,6,5,5
2331,48,241,8.1,Jasper,Texas,TX,34,8,8,8,8,5,8,5,5,6,7,-1,5,8,8,5,8,8,8,8,8,8,7
2332,48,245,11.1,Jefferson,Texas,TX,7,6,8,6,6,7,6,6,6,6,8,5,6,8,8,8,8,8,8,8,8,5,5
2333,48,249,8.5,Jim Wells,Texas,TX,52,6,5,8,8,7,8,5,5,-1,-1,7,5,5,5,5,8,6,5,6,5,5,5
2334,48,251,9.1,Johnson,Texas,TX,15,5,5,6,8,5,5,8,5,6,-1,8,5,6,5,8,8,5,8,6,8,6,7
2335,48,257,9.4,Kaufman,Texas,TX,23,8,5,8,8,5,5,8,5,5,5,5,5,8,5,8,8,8,8,8,6,8,7
2336,48,259,4.2,Kendall,Texas,TX,55,7,5,7,5,8,5,5,5,5,-1,7,5,5,8,5,8,-1,7,8,6,8,7
2337,48,265,4.1,Kerr,Texas,TX,49,7,5,8,8,7,5,5,5,5,-1,8,5,6,8,5,5,7,6,6,6,6,7
2338,48,277,9.9,Lamar,Texas,TX,35,8,5,5,8,5,6,8,5,5,5,-1,5,5,7,5,6,8,8,8,6,8,5
2339,48,285,9.0,Lavaca,Texas,TX,62,5,7,7,8,7,7,5,5,5,-1,7,5,5,8,6,8,-1,5,6,5,6,5
2340,48,287,10.2,Lee,Texas,TX,40,7,8,8,8,5,7,8,5,5,-1,7,5,5,8,8,8,-1,5,8,8,5,7
2341,48,291,6.0,Liberty,Texas,TX,23,5,6,6,8,5,5,8,6,8,5,5,5,8,8,8,8,5,8,8,8,8,7
2342,48,293,14.4,Limestone,Texas,TX,76,5,5,6,6,5,6,8,5,5,5,7,5,6,8,8,6,6,8,8,8,8,7
2343,48,303,8.4,Lubbock,Texas,TX,7,8,6,8,8,5,6,6,5,5,5,8,5,6,5,5,6,5,6,6,6,8,7
2344,48,309,7.2,McLennan,Texas,TX,7,5,6,5,8,5,5,8,6,5,8,8,6,6,6,8,8,6,8,6,8,5,5
2345,48,321,9.4,Matagorda,Texas,TX,51,5,6,6,8,5,6,8,6,8,-1,5,5,8,8,8,8,5,8,8,8,8,5
2346,48,323,11.2,Maverick,Texas,TX,51,5,5,6,6,7,5,8,5,-1,-1,5,5,5,5,5,6,5,5,6,5,5,5
2347,48,325,13.1,Medina,Texas,TX,51,5,5,8,6,7,5,5,5,8,-1,7,5,5,5,5,6,-1,5,6,5,5,5
2348,48,329,6.2,Midland,Texas,TX,6,5,5,6,8,5,8,8,5,8,8,5,5,8,5,6,8,5,6,8,5,6,5
2349,48,331,10.0,Milam,Texas,TX,76,5,6,8,6,7,6,8,5,5,-1,7,5,8,5,5,6,5,6,8,6,5,5
2350,48,339,7.4,Montgomery,Texas,TX,4,5,5,5,8,5,5,5,5,8,5,8,5,8,8,8,8,7,8,8,5,8,7
2351,48,347,9.8,Nacogdoches,Texas,TX,8,5,6,6,6,5,6,6,6,8,5,7,5,8,5,8,8,5,6,8,8,5,5
2352,48,349,9.3,Navarro,Texas,TX,36,5,5,6,8,5,6,8,6,8,5,7,5,6,5,8,6,-1,8,6,8,8,5
2353,48,355,9.4,Nueces,Texas,TX,5,6,6,8,8,5,8,5,5,5,5,6,5,6,5,5,6,6,5,6,8,5,5
2354,48,361,10.0,Orange,Texas,TX,23,8,8,5,8,5,5,5,8,8,8,-1,7,6,5,5,8,5,8,8,6,8,7
2355,48,363,9.3,Palo Pinto,Texas,TX,36,5,6,5,8,7,6,6,8,8,-1,-1,5,8,6,8,8,-1,8,8,8,8,5
2356,48,365,13.7,Panola,Texas,TX,43,8,7,8,8,5,7,8,8,8,8,-1,8,8,7,6,6,7,8,8,8,5,7
2357,48,367,7.5,Parker,Texas,TX,45,7,5,8,8,7,7,7,5,5,-1,7,5,5,5,5,8,7,8,8,8,8,7
2358,48,373,9.0,Polk,Texas,TX,49,8,8,8,8,5,8,5,8,6,-1,-1,5,8,8,5,8,8,8,8,5,8,7
2359,48,375,8.3,Potter,Texas,TX,7,6,6,6,8,5,6,6,8,8,5,8,8,8,8,8,8,8,8,8,8,8,7
2360,48,381,7.8,Randall,Texas,TX,45,8,8,8,8,5,5,5,8,8,-1,8,8,8,8,5,5,-1,5,6,6,8,5
2361,48,397,3.5,Rockwall,Texas,TX,48,5,5,7,5,7,5,7,5,5,-1,7,5,8,5,6,8,-1,8,6,6,8,5
2362,48,401,4.7,Rusk,Texas,TX,34,8,8,8,8,5,5,8,8,6,8,5,8,8,5,8,8,8,8,8,6,6,5
2363,48,409,10.4,San Patricio,Texas,TX,8,6,6,8,8,5,6,5,5,6,-1,8,5,6,5,6,6,5,6,6,8,5,5
2364,48,419,9.2,Shelby,Texas,TX,72,8,8,8,8,5,8,8,8,8,8,8,8,8,5,8,8,8,8,8,8,5,7
2365,48,423,9.6,Smith,Texas,TX,6,5,5,8,8,5,5,8,8,6,8,8,8,6,5,8,8,8,6,8,6,8,5
2366,48,439,6.9,Tarrant,Texas,TX,1,7,5,8,8,5,5,8,8,8,8,8,8,7,6,5,8,5,8,7,8,5,7
2367,48,441,9.9,Taylor,Texas,TX,6,8,8,6,8,5,6,8,6,6,8,8,8,6,8,8,8,5,6,8,8,5,7
2368,48,451,4.9,Tom Green,Texas,TX,6,6,8,8,8,5,6,8,6,5,-1,8,8,6,5,8,8,-1,6,5,6,8,5
2369,48,453,5.8,Travis,Texas,TX,3,5,5,5,6,8,5,8,5,5,8,5,5,5,5,5,5,5,5,8,6,8,5
2370,48,457,2.1,Tyler,Texas,TX,71,5,8,5,6,5,5,5,8,8,-1,-1,8,6,5,6,8,-1,8,8,6,6,5
2371,48,459,11.1,Upshur,Texas,TX,34,8,8,8,8,5,5,8,8,8,-1,-1,8,5,8,6,8,-1,8,8,8,8,7
2372,48,465,15.7,Val Verde,Texas,TX,51,5,5,5,6,7,5,6,5,5,-1,8,7,5,7,5,6,5,5,5,5,5,5
2373,48,467,5.7,Van Zandt,Texas,TX,49,5,5,8,8,7,5,8,5,5,-1,-1,5,5,5,8,8,8,8,8,8,8,5
2374,48,469,11.4,Victoria,Texas,TX,23,8,8,8,8,7,8,5,5,5,-1,8,5,8,5,6,8,8,6,8,6,6,5
2375,48,471,8.2,Walker,Texas,TX,8,5,8,5,6,5,6,5,5,5,5,7,5,6,5,6,6,5,6,6,6,8,5
2376,48,477,3.5,Washington,Texas,TX,49,8,8,8,8,7,8,8,5,5,7,-1,5,5,8,6,5,8,5,8,6,5,5
2377,48,479,6.8,Webb,Texas,TX,7,5,5,8,8,5,5,8,5,-1,-1,5,5,5,5,5,6,8,5,5,5,5,5
2378,48,481,11.8,Wharton,Texas,TX,33,5,5,8,8,7,8,8,5,5,-1,7,5,8,5,5,6,-1,6,8,6,5,5
2379,48,485,7.7,Wichita,Texas,TX,6,6,8,5,8,5,6,5,8,8,8,6,8,8,5,8,8,8,8,6,8,6,7
2380,48,491,5.1,Williamson,Texas,TX,12,5,5,7,7,7,5,5,5,5,5,7,5,5,5,5,5,5,5,8,5,5,5
2381,48,493,5.8,Wilson,Texas,TX,33,8,7,8,6,7,5,5,6,5,-1,8,5,6,5,6,6,-1,5,6,6,5,5
2382,48,497,8.3,Wise,Texas,TX,29,5,5,7,8,7,5,5,7,6,-1,8,5,8,8,5,8,-1,8,8,8,8,7
2383,48,499,9.2,Wood,Texas,TX,49,7,5,8,8,5,5,5,8,8,-1,-1,8,8,5,6,8,7,8,8,8,8,7
2384,49,1,3.5,Beaver,Utah,UT,82,5,7,5,8,5,5,8,8,8,-1,-1,8,8,-1,8,8,-1,7,6,5,8,5
2385,49,3,4.7,Box Elder,Utah,UT,47,5,5,5,5,5,5,8,5,5,-1,-1,5,5,8,8,5,-1,5,8,8,8,7
2386,49,5,5.0,Cache,Utah,UT,45,5,5,5,5,5,5,7,5,5,-1,5,7,5,5,5,5,-1,5,5,6,8,5
2387,49,7,6.6,Carbon,Utah,UT,42,8,6,5,6,7,5,6,5,5,-1,-1,5,5,5,8,6,-1,5,6,6,8,5
2388,49,11,4.9,Davis,Utah,UT,12,5,5,5,5,5,5,7,5,5,-1,5,5,5,5,5,5,5,5,5,8,8,5
2389,49,13,5.8,Duchesne,Utah,UT,86,7,5,5,6,7,5,6,5,5,-1,-1,5,6,5,7,5,-1,5,8,8,8,5
2390,49,15,5.2,Emery,Utah,UT,80,5,5,7,8,5,5,6,7,8,-1,-1,5,8,-1,5,5,-1,5,8,8,6,5
2391,49,17,4.8,Garfield,Utah,UT,83,5,7,5,5,5,5,8,8,8,-1,-1,8,8,-1,-1,5,-1,-1,8,5,-1,7
2392,49,19,7.1,Grand,Utah,UT,83,5,5,5,6,7,7,6,8,5,-1,-1,5,8,-1,5,5,-1,8,6,6,8,5
2393,49,21,5.8,Iron,Utah,UT,33,5,5,5,5,7,5,8,5,5,-1,-1,5,6,5,5,5,-1,5,5,6,8,5
2394,49,23,5.4,Juab,Utah,UT,78,8,7,5,7,5,5,8,7,8,-1,-1,8,5,8,-1,5,-1,5,8,8,6,7
2395,49,25,5.1,Kane,Utah,UT,83,5,5,7,6,7,5,6,5,8,-1,-1,7,6,8,5,5,-1,5,6,6,-1,7
2396,49,27,6.0,Millard,Utah,UT,80,5,5,5,8,5,5,6,8,8,-1,-1,8,7,8,6,8,-1,5,6,8,8,7
2397,49,29,3.3,Morgan,Utah,UT,38,5,5,5,5,7,5,5,5,5,-1,-1,5,5,-1,-1,5,-1,5,-1,5,8,7
2398,49,35,5.2,Salt Lake,Utah,UT,2,5,5,5,7,5,5,8,5,5,5,8,5,7,5,5,5,7,5,7,8,8,7
2399,49,37,5.7,San Juan,Utah,UT,86,5,5,5,6,7,6,8,5,5,-1,-1,5,5,-1,-1,5,-1,5,8,5,6,5
2400,49,39,6.1,Sanpete,Utah,UT,42,5,5,5,6,7,5,8,5,5,-1,-1,5,8,6,5,5,-1,5,6,6,6,7
2401,49,41,4.1,Sevier,Utah,UT,42,6,5,5,6,5,5,8,5,6,-1,-1,6,5,6,8,6,-1,5,6,8,8,5
2402,49,43,2.4,Summit,Utah,UT,47,8,5,5,5,8,5,8,5,5,-1,7,5,5,8,5,5,-1,5,6,5,8,5
2403,49,45,7.6,Tooele,Utah,UT,77,5,5,7,5,5,5,6,5,5,-1,8,7,5,7,5,5,-1,5,6,7,6,5
2404,49,47,7.1,Uintah,Utah,UT,77,5,7,8,6,5,5,6,5,5,-1,-1,5,5,5,8,7,-1,5,8,5,6,5
2405,49,49,4.7,Utah,Utah,UT,4,5,5,5,5,5,5,8,5,5,-1,8,5,5,5,5,5,5,5,5,8,6,5
2406,49,51,3.5,Wasatch,Utah,UT,38,7,7,7,5,7,5,8,5,5,-1,-1,7,5,8,6,5,-1,5,6,6,8,7
2407,49,53,5.4,Washington,Utah,UT,21,5,5,5,5,5,5,8,5,5,-1,7,5,6,5,5,5,-1,5,6,5,8,5
2408,49,55,4.9,Wayne,Utah,UT,82,7,-1,5,7,5,5,8,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,5,-1,-1
2409,49,57,5.7,Weber,Utah,UT,12,7,7,7,8,5,7,8,5,8,-1,7,5,7,5,5,5,7,5,7,6,8,5
2410,50,1,5.8,Addison,Vermont,VT,28,5,5,5,5,8,5,5,5,5,-1,-1,5,5,5,5,5,-1,5,8,5,5,7
2411,50,3,6.9,Bennington,Vermont,VT,30,5,5,5,6,8,8,5,5,5,-1,-1,5,8,7,5,5,-1,6,5,6,5,7
2412,50,5,6.0,Caledonia,Vermont,VT,33,5,5,5,5,8,6,5,5,5,-1,-1,5,5,8,8,5,-1,5,6,5,6,7
2413,50,7,4.2,Chittenden,Vermont,VT,11,5,5,5,5,8,5,5,5,5,-1,-1,5,5,8,8,7,-1,5,5,5,8,7
2414,50,9,7.3,Essex,Vermont,VT,41,5,5,5,5,7,8,5,-1,-1,-1,-1,-1,-1,8,8,8,-1,6,6,5,8,5
2415,50,11,6.3,Franklin,Vermont,VT,29,5,8,5,5,5,5,5,8,8,-1,-1,8,5,8,8,8,-1,6,6,6,5,5
2416,50,13,4.2,Grand Isle,Vermont,VT,37,8,8,7,5,8,7,5,8,8,-1,-1,8,8,-1,5,8,-1,5,8,5,-1,-1
2417,50,15,5.8,Lamoille,Vermont,VT,39,5,5,5,5,8,7,5,5,5,-1,-1,5,5,8,8,6,-1,5,5,5,5,5
2418,50,17,5.5,Orange,Vermont,VT,29,5,5,5,5,8,5,5,5,5,-1,-1,5,5,5,5,6,-1,5,5,5,8,5
2419,50,19,7.5,Orleans,Vermont,VT,33,5,5,5,5,7,8,5,5,5,-1,-1,5,5,8,8,6,-1,5,6,5,8,7
2420,50,21,6.3,Rutland,Vermont,VT,19,5,5,5,5,8,8,7,5,6,-1,-1,5,8,5,5,5,7,6,5,6,8,5
2421,50,23,6.0,Washington,Vermont,VT,17,5,7,5,5,8,7,5,5,5,-1,-1,7,5,6,8,5,-1,5,5,8,8,7
2422,50,25,4.8,Windham,Vermont,VT,28,5,5,5,5,8,7,5,5,5,-1,-1,5,5,8,8,5,-1,6,5,5,8,7
2423,50,27,5.1,Windsor,Vermont,VT,21,5,5,5,5,8,5,5,5,5,-1,-1,5,5,5,8,5,-1,5,5,5,8,5
2424,51,1,12.7,Accomack,Virginia,VA,35,8,8,8,8,7,8,8,8,8,7,-1,8,5,8,6,5,8,6,8,6,6,7
2425,51,3,4.4,Albemarle,Virginia,VA,17,5,8,5,5,8,5,8,8,8,7,-1,8,8,5,5,5,7,5,5,8,5,5
2426,51,5,11.8,Alleghany,Virginia,VA,41,5,5,5,5,7,5,5,8,8,-1,-1,8,5,5,6,8,-1,5,6,5,6,5
2427,51,7,7.5,Amelia,Virginia,VA,39,8,7,8,6,7,7,5,8,8,8,-1,5,8,8,8,5,-1,8,8,6,5,7
2428,51,9,15.5,Amherst,Virginia,VA,28,5,8,5,6,7,8,5,5,5,-1,-1,5,5,5,8,5,-1,6,6,6,6,7
2429,51,11,7.7,Appomattox,Virginia,VA,60,7,8,7,8,7,8,5,8,8,8,-1,8,5,5,8,6,-1,5,6,8,6,5
2430,51,13,5.2,Arlington,Virginia,VA,11,5,5,5,5,8,5,8,5,5,5,5,5,5,8,5,5,7,5,5,5,5,5
2431,51,15,5.0,Augusta,Virginia,VA,18,8,7,8,8,7,5,8,8,8,-1,-1,5,8,5,5,5,-1,7,6,8,8,5
2432,51,19,9.8,Bedford,Virginia,VA,17,7,7,7,7,7,5,5,5,5,-1,-1,5,5,8,8,5,7,5,8,8,8,7
2433,51,23,7.7,Botetourt,Virginia,VA,25,5,5,5,5,7,5,5,8,8,-1,-1,8,8,5,5,5,-1,5,5,5,8,7
2434,51,25,19.1,Brunswick,Virginia,VA,44,8,8,8,8,5,8,8,8,6,8,-1,8,8,8,8,8,8,6,8,8,6,5
2435,51,27,8.2,Buchanan,Virginia,VA,52,6,6,6,6,7,5,5,6,8,-1,-1,6,6,8,8,8,6,8,8,5,8,8
2436,51,29,12.8,Buckingham,Virginia,VA,44,8,8,8,6,7,8,8,8,8,-1,-1,8,6,8,5,6,-1,6,8,6,6,5
2437,51,31,9.2,Campbell,Virginia,VA,21,7,8,7,8,7,7,5,8,5,8,-1,5,8,8,8,5,-1,8,8,8,5,5
2438,51,33,2.3,Caroline,Virginia,VA,39,8,8,8,6,7,8,5,8,5,8,-1,8,8,8,8,6,7,8,8,8,8,5
2439,51,35,10.6,Carroll,Virginia,VA,30,7,5,5,5,7,5,7,5,8,-1,-1,5,5,5,5,5,-1,5,5,8,6,5
2440,51,37,9.2,Charlotte,Virginia,VA,63,8,8,8,6,7,8,8,5,5,7,-1,5,6,8,8,6,8,8,8,8,5,7
2441,51,41,5.5,Chesterfield,Virginia,VA,10,7,5,8,5,8,7,5,7,5,5,8,5,8,8,8,5,7,8,5,8,8,7
2442,51,47,8.3,Culpeper,Virginia,VA,28,8,8,5,6,7,7,8,5,5,-1,-1,5,5,8,5,5,-1,6,6,8,8,5
2443,51,49,3.8,Cumberland,Virginia,VA,63,8,8,8,6,7,8,5,5,5,-1,-1,5,5,5,8,5,8,6,8,8,8,5
2444,51,51,6.9,Dickenson,Virginia,VA,69,5,5,6,6,7,5,5,6,8,-1,-1,6,8,8,5,6,6,6,6,6,8,8
2445,51,53,11.6,Dinwiddie,Virginia,VA,37,7,8,8,8,5,8,7,5,8,7,-1,5,5,8,8,8,8,8,8,8,8,7
2446,51,59,3.6,Fairfax,Virginia,VA,2,5,5,5,5,8,5,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2447,51,61,7.5,Fauquier,Virginia,VA,45,5,7,5,5,8,5,5,5,5,-1,-1,5,5,8,8,5,-1,6,6,6,8,7
2448,51,63,11.9,Floyd,Virginia,VA,60,5,5,5,6,7,5,5,5,5,-1,-1,5,5,5,5,5,-1,5,8,6,6,7
2449,51,65,3.4,Fluvanna,Virginia,VA,37,5,5,5,7,5,7,8,5,5,-1,-1,5,7,8,5,5,-1,5,8,8,6,5
2450,51,67,7.5,Franklin,Virginia,VA,28,8,8,5,6,7,5,5,8,8,-1,-1,8,8,5,5,5,7,6,8,6,8,5
2451,51,69,8.6,Frederick,Virginia,VA,17,5,5,5,7,7,5,5,5,5,-1,-1,5,7,5,8,5,-1,8,8,5,8,5
2452,51,71,17.3,Giles,Virginia,VA,60,7,7,5,8,5,5,8,8,8,-1,-1,8,8,8,8,6,-1,8,6,8,8,7
2453,51,73,6.6,Gloucester,Virginia,VA,48,7,7,5,5,7,7,5,8,8,-1,-1,8,8,5,8,5,-1,8,6,8,8,7
2454,51,75,6.5,Goochland,Virginia,VA,37,7,8,7,5,8,5,5,8,5,-1,-1,8,5,8,8,5,-1,8,8,8,5,5
2455,51,77,5.5,Grayson,Virginia,VA,65,5,5,5,6,7,5,5,5,6,-1,-1,5,6,8,6,6,-1,6,8,6,8,5
2456,51,79,6.5,Greene,Virginia,VA,38,7,7,5,8,7,7,8,5,5,-1,-1,5,8,5,5,5,-1,8,6,8,6,5
2457,51,81,6.6,Greensville,Virginia,VA,41,8,8,8,6,5,8,8,8,-1,7,-1,8,5,8,8,8,-1,6,6,8,6,5
2458,51,83,11.7,Halifax,Virginia,VA,49,8,8,8,6,7,8,8,8,5,8,-1,7,8,8,8,5,8,6,8,6,6,7
2459,51,85,5.8,Hanover,Virginia,VA,17,7,8,7,5,8,5,5,5,5,-1,-1,5,5,8,8,5,7,8,5,8,6,7
2460,51,87,5.7,Henrico,Virginia,VA,9,8,8,8,5,6,7,5,8,5,8,-1,8,8,8,6,5,8,8,7,8,8,7
2461,51,89,8.9,Henry,Virginia,VA,19,8,8,8,8,5,8,8,8,6,8,-1,8,5,8,6,8,8,5,8,8,8,7
2462,51,93,6.3,Isle of Wight,Virginia,VA,25,8,8,8,8,7,8,7,5,5,5,-1,5,8,5,8,8,-1,8,8,8,8,7
2463,51,95,3.0,James City,Virginia,VA,26,7,7,5,5,8,5,5,8,5,7,-1,8,5,5,5,5,-1,6,5,5,5,5
2464,51,99,12.2,King George,Virginia,VA,38,7,7,7,8,7,7,5,8,8,-1,-1,8,5,5,8,5,-1,8,6,6,8,5
2465,51,101,8.1,King William,Virginia,VA,38,8,8,8,5,5,7,5,8,5,8,-1,8,8,8,5,8,-1,8,8,8,5,5
2466,51,103,5.4,Lancaster,Virginia,VA,65,8,5,8,8,7,8,8,5,-1,-1,-1,5,5,8,8,5,-1,8,6,8,5,7
2467,51,105,10.9,Lee,Virginia,VA,73,5,8,5,6,5,5,8,6,6,-1,-1,6,6,5,6,8,6,8,8,5,8,8
2468,51,107,2.7,Loudoun,Virginia,VA,12,5,7,5,5,8,5,5,5,5,5,7,5,5,8,5,5,-1,5,5,6,5,5
2469,51,109,8.7,Louisa,Virginia,VA,39,8,8,8,8,7,8,8,6,6,7,-1,5,8,6,8,6,8,8,6,8,8,5
2470,51,111,15.9,Lunenburg,Virginia,VA,72,8,8,8,8,7,8,5,8,8,8,-1,8,8,8,8,6,-1,6,6,8,6,5
2471,51,113,6.9,Madison,Virginia,VA,60,5,8,5,6,7,7,8,6,8,-1,-1,8,5,8,8,5,-1,5,6,8,8,5
2472,51,115,6.5,Mathews,Virginia,VA,55,7,8,5,8,7,7,5,8,8,-1,-1,7,8,8,8,8,-1,8,8,8,5,7
2473,51,117,7.4,Mecklenburg,Virginia,VA,49,8,8,8,8,7,8,8,8,5,8,-1,5,8,8,8,8,8,6,6,8,6,5
2474,51,121,4.6,Montgomery,Virginia,VA,22,5,5,5,5,7,5,5,5,5,-1,-1,5,5,7,8,6,-1,5,5,8,5,7
2475,51,125,4.5,Nelson,Virginia,VA,60,7,7,8,6,7,7,8,5,5,-1,-1,5,5,8,8,8,-1,6,8,8,8,7
2476,51,127,5.8,New Kent,Virginia,VA,37,7,7,7,5,5,7,5,8,8,-1,-1,8,8,8,8,7,-1,8,6,8,8,7
2477,51,131,9.9,Northampton,Virginia,VA,73,8,8,8,8,7,8,8,6,8,7,-1,6,5,8,8,5,8,8,6,8,5,7
2478,51,133,14.4,Northumberland,Virginia,VA,60,8,8,8,8,7,8,8,8,5,8,-1,8,5,5,8,5,-1,8,6,6,8,7
2479,51,135,10.2,Nottoway,Virginia,VA,73,8,8,8,8,5,8,8,8,8,8,-1,8,8,8,8,6,8,8,6,8,6,7
2480,51,137,5.1,Orange,Virginia,VA,55,7,7,7,8,5,8,8,8,8,-1,-1,8,5,8,8,6,7,8,8,8,8,7
2481,51,139,7.3,Page,Virginia,VA,60,7,8,8,8,7,8,5,8,8,-1,-1,5,8,8,5,8,-1,6,6,8,8,7
2482,51,141,8.9,Patrick,Virginia,VA,60,5,5,5,8,5,5,8,5,6,-1,-1,6,5,5,5,6,7,6,8,6,8,7
2483,51,143,10.6,Pittsylvania,Virginia,VA,21,8,8,8,8,5,7,7,8,5,8,-1,8,8,5,8,8,8,6,8,8,8,5
2484,51,145,5.8,Powhatan,Virginia,VA,37,5,5,7,5,5,5,5,5,5,-1,-1,8,5,5,8,5,-1,8,6,6,6,5
2485,51,147,5.3,Prince Edward,Virginia,VA,73,8,8,8,6,7,8,6,8,8,8,-1,8,8,5,6,5,8,6,6,8,5,5
2486,51,149,6.0,Prince George,Virginia,VA,25,7,8,7,5,5,5,5,8,5,8,-1,8,8,6,8,5,-1,8,6,6,8,7
2487,51,153,7.3,Prince William,Virginia,VA,9,7,7,7,7,6,5,8,7,7,8,5,7,8,8,5,5,7,5,7,5,5,7
2488,51,155,8.3,Pulaski,Virginia,VA,30,8,8,8,8,5,5,7,8,6,-1,-1,8,5,8,6,8,-1,6,6,6,8,8
2489,51,159,10.5,Richmond,Virginia,VA,41,8,8,8,6,5,8,8,6,-1,-1,-1,8,5,8,8,6,-1,8,6,8,8,5
2490,51,161,9.4,Roanoke,Virginia,VA,18,7,7,5,5,7,5,5,7,8,-1,-1,5,8,5,6,5,-1,5,5,6,8,5
2491,51,163,8.9,Rockbridge,Virginia,VA,37,7,5,7,8,5,7,8,5,5,-1,-1,5,5,8,8,8,-1,5,8,6,8,7
2492,51,165,4.1,Rockingham,Virginia,VA,18,7,7,7,8,5,5,8,5,5,-1,-1,7,5,8,8,5,-1,5,6,8,5,7
2493,51,167,7.7,Russell,Virginia,VA,52,6,5,6,6,7,5,5,5,5,-1,-1,5,5,8,6,6,-1,6,6,6,8,8
